entry_time,exit_time,entry_price,exit_price,side,pnl_pct
2022-07-01 00:00:00+00:00,2022-07-03 00:00:00+00:00,19963.76486,18956.321279999996,1,-0.050463606792852334
2023-01-10 00:00:00+00:00,2023-01-10 00:00:00+00:00,17169.77274,17404.07433,-1,-0.013462456293703906
2023-03-11 00:00:00+00:00,2023-03-15 00:00:00+00:00,20238.85729,24736.07262,1,0.22220697866287487
2023-03-15 00:00:00+00:00,2023-03-17 00:00:00+00:00,24736.07262,25230.6491,-1,-0.01960220991698547
2023-08-08 00:00:00+00:00,2023-08-10 00:00:00+00:00,29199.4253,29352.239039999997,1,0.005233450262461137
2024-10-08 00:00:00+00:00,2024-10-11 00:00:00+00:00,62177.545229999996,61280.26618,-1,0.014642218546577324
